Job profession,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist
"Middle, Higher School Teacher and Professors",13.0,13.0,14.0,15.0,8.0,20.0,15.0,10.0
"Middle, Higher School Teacher and Professors",12.0,11.0,11.0,19.0,6.0,15.0,16.0,8.0
"Middle, Higher School Teacher and Professors",13.0,14.0,12.0,18.0,7.0,16.0,17.0,9.0
"Middle, Higher School Teacher and Professors",14.0,11.0,13.0,17.0,7.0,17.0,18.0,10.0
"Middle, Higher School Teacher and Professors",11.0,13.0,12.0,16.0,6.0,18.0,19.0,8.0
"Middle, Higher School Teacher and Professors",12.0,12.0,13.0,20.0,5.0,19.0,20.0,9.0
"Middle, Higher School Teacher and Professors",13.0,13.0,14.0,19.0,8.0,20.0,19.0,10.0
"Middle, Higher School Teacher and Professors",12.0,12.0,11.0,18.0,9.0,15.0,18.0,8.0
"Middle, Higher School Teacher and Professors",13.0,14.0,12.0,17.0,10.0,16.0,17.0,9.0
"Middle, Higher School Teacher and Professors",14.0,11.0,13.0,16.0,9.0,17.0,16.0,6.0
"Middle, Higher School Teacher and Professors",11.0,13.0,12.0,15.0,8.0,18.0,20.0,6.0
"Middle, Higher School Teacher and Professors",12.0,12.0,13.0,19.0,6.0,19.0,15.0,10.0
"Middle, Higher School Teacher and Professors",13.0,13.0,14.0,18.0,7.0,20.0,16.0,8.0
"Middle, Higher School Teacher and Professors",12.0,14.0,11.0,17.0,7.0,15.0,17.0,9.0
"Middle, Higher School Teacher and Professors",13.0,11.0,12.0,16.0,6.0,16.0,18.0,10.0
"Middle, Higher School Teacher and Professors",14.0,13.0,13.0,20.0,5.0,17.0,19.0,8.0
"Middle, Higher School Teacher and Professors",11.0,12.0,12.0,19.0,8.0,18.0,20.0,9.0
"Middle, Higher School Teacher and Professors",12.0,13.0,13.0,18.0,9.0,19.0,19.0,7.0
"Middle, Higher School Teacher and Professors",13.0,12.0,14.0,17.0,10.0,20.0,18.0,10.0
"Middle, Higher School Teacher and Professors",12.0,14.0,11.0,16.0,9.0,15.0,17.0,8.0
"Middle, Higher School Teacher and Professors",13.0,11.0,12.0,15.0,8.0,16.0,16.0,9.0
"Middle, Higher School Teacher and Professors",14.0,13.0,13.0,19.0,6.0,17.0,20.0,10.0
"Middle, Higher School Teacher and Professors",11.0,12.0,12.0,18.0,7.0,18.0,15.0,8.0
"Middle, Higher School Teacher and Professors",12.0,13.0,13.0,17.0,7.0,19.0,16.0,9.0
"Middle, Higher School Teacher and Professors",13.0,14.0,14.0,16.0,6.0,20.0,20.0,8.0
"Middle, Higher School Teacher and Professors",12.0,11.0,11.0,17.0,5.0,15.0,19.0,10.0
"Middle, Higher School Teacher and Professors",13.0,13.0,12.0,16.0,8.0,16.0,18.0,8.0
"Middle, Higher School Teacher and Professors",14.0,12.0,13.0,15.0,9.0,17.0,17.0,9.0
"Middle, Higher School Teacher and Professors",11.0,14.0,12.0,19.0,10.0,18.0,16.0,10.0
"Middle, Higher School Teacher and Professors",12.0,11.0,13.0,18.0,9.0,19.0,20.0,8.0
"Middle, Higher School Teacher and Professors",13.0,13.0,14.0,17.0,8.0,20.0,15.0,9.0
"Middle, Higher School Teacher and Professors",14.0,12.0,13.0,16.0,6.0,18.0,16.0,7.0
"Middle, Higher School Teacher and Professors",12.0,13.0,14.0,15.0,7.0,19.0,17.0,8.0
Anthropologist,11.0,5.0,7.0,18.0,15.0,7.0,19.0,12.0
Anthropologist,13.0,6.0,7.0,19.0,16.0,7.0,19.0,13.0
Anthropologist,14.0,7.0,8.0,20.0,17.0,7.0,20.0,14.0
Anthropologist,12.0,8.0,9.0,17.0,18.0,7.0,17.0,11.0
Anthropologist,13.0,9.0,10.0,16.0,19.0,7.0,16.0,12.0
Anthropologist,11.0,8.0,6.0,15.0,20.0,7.0,15.0,13.0
Anthropologist,13.0,7.0,7.0,18.0,15.0,7.0,18.0,12.0
Anthropologist,14.0,6.0,8.0,19.0,16.0,7.0,19.0,13.0
Anthropologist,12.0,5.0,9.0,20.0,17.0,7.0,20.0,14.0
Anthropologist,13.0,5.0,7.0,17.0,18.0,7.0,17.0,11.0
Anthropologist,11.0,6.0,8.0,16.0,19.0,7.0,16.0,12.0
Anthropologist,13.0,7.0,9.0,15.0,20.0,7.0,15.0,13.0
Anthropologist,14.0,8.0,10.0,18.0,15.0,7.0,18.0,12.0
Anthropologist,12.0,9.0,6.0,19.0,16.0,7.0,19.0,13.0
Anthropologist,13.0,8.0,7.0,20.0,17.0,7.0,20.0,14.0
Anthropologist,11.0,7.0,8.0,17.0,18.0,7.0,17.0,11.0
Anthropologist,13.0,6.0,9.0,16.0,19.0,7.0,16.0,12.0
Anthropologist,14.0,5.0,7.0,15.0,20.0,6.0,15.0,13.0
Anthropologist,12.0,5.0,8.0,17.0,15.0,6.0,20.0,12.0
Anthropologist,13.0,6.0,9.0,16.0,16.0,6.0,16.0,13.0
Anthropologist,11.0,7.0,10.0,15.0,17.0,6.0,15.0,14.0
Anthropologist,13.0,8.0,6.0,18.0,18.0,6.0,19.0,11.0
Anthropologist,14.0,9.0,7.0,19.0,19.0,6.0,17.0,12.0
Anthropologist,12.0,8.0,8.0,20.0,20.0,6.0,20.0,13.0
Anthropologist,13.0,7.0,9.0,17.0,15.0,6.0,16.0,12.0
Anthropologist,11.0,6.0,7.0,16.0,16.0,6.0,15.0,13.0
Anthropologist,13.0,5.0,8.0,15.0,17.0,6.0,19.0,14.0
Anthropologist,14.0,5.0,9.0,17.0,18.0,6.0,17.0,11.0
Anthropologist,12.0,6.0,10.0,16.0,19.0,6.0,20.0,12.0
Anthropologist,13.0,7.0,6.0,15.0,20.0,6.0,16.0,13.0
Anthropologist,11.0,8.0,7.0,18.0,15.0,6.0,15.0,12.0
Anthropologist,13.0,9.0,8.0,19.0,16.0,9.0,19.0,13.0
Anthropologist,14.0,8.0,9.0,20.0,17.0,9.0,17.0,14.0
Anthropologist,12.0,7.0,7.0,17.0,18.0,9.0,16.0,11.0
Anthropologist,13.0,6.0,8.0,16.0,19.0,9.0,15.0,12.0
Anthropologist,11.0,5.0,9.0,15.0,20.0,9.0,19.0,13.0
Anthropologist,13.0,9.0,10.0,19.0,15.0,9.0,17.0,12.0
Anthropologist,14.0,5.0,6.0,17.0,16.0,9.0,19.0,13.0
Anthropologist,12.0,6.0,7.0,16.0,17.0,9.0,19.0,14.0
Anthropologist,13.0,7.0,8.0,15.0,18.0,9.0,19.0,11.0
Anthropologist,11.0,8.0,9.0,18.0,19.0,9.0,16.0,12.0
Anthropologist,13.0,9.0,7.0,19.0,20.0,9.0,15.0,13.0
Anthropologist,14.0,8.0,8.0,20.0,15.0,10.0,19.0,12.0
Anthropologist,12.0,7.0,9.0,17.0,16.0,10.0,17.0,13.0
Anthropologist,13.0,6.0,10.0,16.0,17.0,10.0,19.0,14.0
Anthropologist,11.0,8.0,6.0,15.0,18.0,10.0,16.0,11.0
Anthropologist,13.0,7.0,7.0,16.0,19.0,10.0,15.0,12.0
Anthropologist,14.0,6.0,8.0,15.0,15.0,10.0,19.0,13.0
Anthropologist,12.0,5.0,9.0,19.0,19.0,10.0,17.0,14.0
Anthropologist,13.0,10.0,10.0,17.0,20.0,10.0,19.0,12.0
Medical,11.0,7.0,12.0,13.0,7.0,18.0,12.0,15.0
Medical,13.0,6.0,12.0,14.0,9.0,19.0,12.0,16.0
Medical,14.0,5.0,12.0,12.0,8.0,20.0,12.0,17.0
Medical,12.0,6.0,12.0,13.0,6.0,17.0,12.0,18.0
Medical,13.0,7.0,12.0,11.0,5.0,16.0,12.0,19.0
Medical,11.0,8.0,12.0,13.0,10.0,15.0,12.0,20.0
Medical,13.0,9.0,12.0,14.0,7.0,18.0,12.0,15.0
Medical,14.0,8.0,12.0,13.0,5.0,19.0,12.0,16.0
Medical,12.0,7.0,12.0,14.0,8.0,20.0,12.0,17.0
Medical,13.0,6.0,13.0,12.0,9.0,17.0,13.0,18.0
Medical,11.0,8.0,13.0,13.0,5.0,16.0,13.0,19.0
Medical,13.0,7.0,13.0,11.0,8.0,15.0,13.0,20.0
Medical,14.0,6.0,13.0,13.0,6.0,18.0,13.0,15.0
Medical,12.0,7.0,13.0,14.0,5.0,19.0,13.0,16.0
Medical,13.0,5.0,13.0,13.0,10.0,20.0,13.0,17.0
Medical,11.0,6.0,13.0,14.0,7.0,17.0,13.0,18.0
Medical,13.0,7.0,13.0,12.0,5.0,16.0,13.0,19.0
Medical,14.0,8.0,13.0,13.0,8.0,15.0,13.0,20.0
Medical,12.0,9.0,13.0,11.0,6.0,20.0,13.0,15.0
Medical,13.0,8.0,14.0,13.0,5.0,20.0,14.0,16.0
Medical,11.0,7.0,14.0,14.0,10.0,15.0,14.0,17.0
Medical,13.0,6.0,14.0,13.0,7.0,16.0,14.0,18.0
Medical,12.0,8.0,14.0,14.0,5.0,17.0,14.0,19.0
Medical,13.0,7.0,14.0,12.0,6.0,18.0,14.0,20.0
Medical,14.0,6.0,14.0,13.0,8.0,19.0,14.0,15.0
Medical,12.0,6.0,14.0,11.0,6.0,20.0,14.0,16.0
Medical,13.0,5.0,14.0,13.0,5.0,20.0,14.0,17.0
Medical,11.0,6.0,14.0,14.0,10.0,15.0,14.0,18.0
Medical,13.0,7.0,14.0,13.0,7.0,16.0,14.0,19.0
Medical,14.0,8.0,14.0,14.0,5.0,17.0,14.0,20.0
Medical,12.0,9.0,14.0,12.0,6.0,18.0,14.0,15.0
Medical,13.0,8.0,14.0,13.0,9.0,19.0,14.0,16.0
Medical,11.0,7.0,14.0,11.0,8.0,20.0,14.0,17.0
Medical,13.0,6.0,14.0,13.0,6.0,20.0,14.0,18.0
Medical,14.0,8.0,11.0,14.0,5.0,15.0,11.0,19.0
Medical,12.0,7.0,11.0,13.0,10.0,16.0,11.0,20.0
Medical,13.0,6.0,11.0,14.0,7.0,17.0,11.0,15.0
Medical,11.0,9.0,11.0,12.0,5.0,18.0,11.0,16.0
Medical,13.0,5.0,11.0,13.0,9.0,19.0,11.0,17.0
Medical,14.0,6.0,11.0,11.0,8.0,19.0,11.0,18.0
Medical,12.0,7.0,11.0,13.0,6.0,19.0,11.0,19.0
Medical,13.0,8.0,11.0,14.0,5.0,20.0,11.0,20.0
Medical,11.0,9.0,11.0,13.0,10.0,15.0,11.0,15.0
Medical,13.0,8.0,11.0,14.0,7.0,16.0,11.0,16.0
Medical,14.0,7.0,12.0,12.0,8.0,17.0,12.0,17.0
Medical,12.0,6.0,12.0,13.0,6.0,20.0,12.0,18.0
Medical,13.0,8.0,12.0,11.0,5.0,15.0,12.0,19.0
Medical,11.0,7.0,12.0,13.0,10.0,16.0,12.0,20.0
Medical,13.0,6.0,12.0,14.0,7.0,17.0,12.0,19.0
Medical,11.0,10.0,12.0,13.0,5.0,18.0,12.0,20.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,6.0,20.0,11.0,12.0,19.0,11.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,9.0,19.0,12.0,11.0,18.0,12.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,8.0,18.0,12.0,13.0,19.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,6.0,17.0,11.0,14.0,18.0,11.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,5.0,16.0,14.0,12.0,17.0,14.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,6.0,15.0,13.0,13.0,16.0,13.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,9.0,20.0,11.0,11.0,19.0,11.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,8.0,19.0,12.0,13.0,18.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,6.0,18.0,12.0,14.0,19.0,12.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,5.0,17.0,11.0,12.0,18.0,11.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,6.0,16.0,14.0,13.0,17.0,14.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,9.0,15.0,13.0,11.0,16.0,13.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,8.0,20.0,11.0,13.0,19.0,11.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,6.0,19.0,12.0,14.0,18.0,12.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,5.0,18.0,12.0,12.0,19.0,12.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,6.0,17.0,11.0,13.0,18.0,11.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,9.0,16.0,14.0,11.0,17.0,14.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,8.0,15.0,13.0,13.0,16.0,13.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,6.0,20.0,11.0,14.0,20.0,11.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,6.0,19.0,12.0,12.0,19.0,12.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,9.0,18.0,12.0,13.0,18.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,8.0,17.0,11.0,11.0,19.0,11.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,6.0,16.0,14.0,13.0,18.0,14.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,5.0,15.0,13.0,12.0,17.0,13.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,6.0,20.0,11.0,13.0,16.0,11.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,9.0,19.0,12.0,14.0,19.0,12.0,7.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,8.0,18.0,12.0,12.0,18.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,6.0,17.0,11.0,13.0,19.0,11.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,5.0,16.0,14.0,11.0,18.0,14.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,6.0,15.0,13.0,13.0,17.0,13.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,9.0,20.0,11.0,14.0,16.0,11.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,8.0,19.0,12.0,12.0,19.0,12.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,6.0,18.0,12.0,13.0,18.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,5.0,17.0,11.0,11.0,19.0,11.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,6.0,16.0,14.0,13.0,18.0,14.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,9.0,15.0,13.0,14.0,17.0,13.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,8.0,20.0,11.0,12.0,16.0,11.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,6.0,19.0,12.0,13.0,19.0,12.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,8.0,18.0,12.0,11.0,18.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,6.0,17.0,11.0,13.0,19.0,11.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,5.0,16.0,14.0,14.0,18.0,14.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,6.0,15.0,13.0,12.0,17.0,13.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,9.0,20.0,11.0,13.0,16.0,11.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,8.0,19.0,12.0,11.0,19.0,12.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",15.0,6.0,18.0,12.0,13.0,18.0,12.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",20.0,8.0,17.0,11.0,14.0,19.0,11.0,6.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",19.0,7.0,16.0,14.0,12.0,18.0,14.0,9.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",16.0,7.0,15.0,13.0,13.0,17.0,13.0,8.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",18.0,7.0,17.0,12.0,11.0,16.0,12.0,5.0
"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",17.0,7.0,16.0,13.0,13.0,15.0,13.0,6.0
Militry,5.0,5.0,20.0,17.0,12.0,19.0,11.0,11.0
Militry,6.0,5.0,19.0,18.0,11.0,17.0,12.0,13.0
Militry,9.0,6.0,18.0,20.0,13.0,18.0,12.0,14.0
Militry,8.0,9.0,17.0,19.0,14.0,20.0,11.0,11.0
Militry,5.0,8.0,16.0,18.0,11.0,17.0,14.0,12.0
Militry,6.0,7.0,15.0,17.0,12.0,18.0,13.0,11.0
Militry,9.0,6.0,20.0,16.0,11.0,20.0,11.0,13.0
Militry,8.0,5.0,19.0,15.0,13.0,19.0,12.0,14.0
Militry,6.0,6.0,18.0,20.0,14.0,17.0,12.0,11.0
Militry,5.0,8.0,17.0,19.0,11.0,18.0,11.0,12.0
Militry,5.0,8.0,16.0,18.0,12.0,20.0,14.0,11.0
Militry,6.0,8.0,15.0,17.0,11.0,17.0,13.0,13.0
Militry,9.0,5.0,20.0,16.0,13.0,18.0,11.0,14.0
Militry,8.0,6.0,19.0,15.0,14.0,20.0,12.0,11.0
Militry,5.0,9.0,18.0,20.0,11.0,19.0,12.0,12.0
Militry,5.0,8.0,17.0,19.0,12.0,17.0,11.0,13.0
Militry,6.0,6.0,16.0,18.0,11.0,18.0,14.0,11.0
Militry,9.0,5.0,15.0,17.0,13.0,20.0,13.0,13.0
Militry,5.0,5.0,20.0,16.0,14.0,17.0,11.0,14.0
Militry,6.0,6.0,19.0,15.0,11.0,18.0,12.0,11.0
Militry,9.0,9.0,18.0,20.0,12.0,20.0,12.0,12.0
Militry,8.0,8.0,17.0,19.0,11.0,19.0,11.0,14.0
Militry,7.0,6.0,16.0,18.0,13.0,17.0,14.0,11.0
Militry,6.0,5.0,15.0,17.0,14.0,18.0,13.0,13.0
Militry,5.0,10.0,20.0,16.0,11.0,20.0,11.0,14.0
Militry,6.0,5.0,19.0,15.0,12.0,17.0,12.0,11.0
Militry,5.0,6.0,18.0,20.0,11.0,18.0,12.0,12.0
Militry,6.0,9.0,17.0,19.0,13.0,20.0,11.0,14.0
Militry,9.0,8.0,16.0,18.0,14.0,19.0,14.0,11.0
Militry,8.0,6.0,15.0,17.0,11.0,17.0,13.0,13.0
Militry,7.0,5.0,20.0,16.0,12.0,18.0,11.0,14.0
Militry,6.0,5.0,19.0,15.0,11.0,20.0,12.0,11.0
Militry,5.0,6.0,18.0,20.0,13.0,17.0,12.0,12.0
Militry,6.0,9.0,17.0,19.0,14.0,18.0,11.0,14.0
Militry,5.0,8.0,16.0,18.0,11.0,20.0,14.0,11.0
Militry,6.0,6.0,15.0,17.0,12.0,19.0,13.0,13.0
Militry,9.0,5.0,20.0,16.0,11.0,17.0,11.0,14.0
Militry,8.0,9.0,19.0,15.0,13.0,18.0,12.0,11.0
Militry,7.0,6.0,18.0,20.0,14.0,20.0,12.0,12.0
Militry,6.0,9.0,17.0,19.0,11.0,17.0,11.0,11.0
Militry,5.0,8.0,16.0,18.0,12.0,18.0,14.0,11.0
Militry,6.0,6.0,15.0,17.0,11.0,20.0,13.0,13.0
Militry,5.0,5.0,20.0,16.0,13.0,19.0,11.0,14.0
Militry,6.0,9.0,19.0,15.0,14.0,17.0,12.0,11.0
Militry,9.0,9.0,18.0,20.0,11.0,18.0,12.0,11.0
Militry,8.0,8.0,17.0,19.0,12.0,20.0,11.0,13.0
Militry,7.0,6.0,16.0,18.0,11.0,17.0,14.0,14.0
Militry,6.0,5.0,15.0,17.0,13.0,18.0,13.0,11.0
Militry,5.0,9.0,17.0,16.0,14.0,20.0,12.0,12.0
Militry,6.0,5.0,16.0,15.0,11.0,17.0,13.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,6.0,20.0,20.0,11.0,19.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,7.0,19.0,19.0,12.0,19.0,13.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,6.0,18.0,18.0,12.0,18.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,5.0,17.0,17.0,11.0,18.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,8.0,16.0,16.0,14.0,17.0,12.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,9.0,15.0,15.0,13.0,17.0,11.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,7.0,20.0,20.0,11.0,16.0,13.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,6.0,19.0,19.0,12.0,16.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,5.0,20.0,18.0,12.0,15.0,11.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,8.0,19.0,17.0,11.0,15.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,9.0,18.0,16.0,14.0,19.0,13.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,7.0,17.0,15.0,13.0,19.0,14.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,6.0,16.0,20.0,11.0,18.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,5.0,15.0,19.0,12.0,18.0,12.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,8.0,20.0,18.0,12.0,17.0,11.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,9.0,20.0,17.0,11.0,17.0,13.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,7.0,19.0,16.0,14.0,16.0,14.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,6.0,18.0,15.0,13.0,16.0,11.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,5.0,17.0,20.0,11.0,15.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,8.0,16.0,19.0,12.0,15.0,13.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,9.0,15.0,18.0,12.0,19.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,7.0,20.0,17.0,11.0,19.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,6.0,20.0,16.0,14.0,18.0,12.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,5.0,19.0,15.0,13.0,18.0,11.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,8.0,18.0,20.0,11.0,17.0,13.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,9.0,17.0,19.0,12.0,17.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,7.0,16.0,18.0,12.0,16.0,11.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,6.0,15.0,17.0,11.0,16.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,5.0,20.0,16.0,14.0,15.0,13.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,8.0,20.0,15.0,13.0,15.0,14.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,9.0,19.0,20.0,11.0,19.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,7.0,18.0,19.0,12.0,19.0,12.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,6.0,17.0,18.0,12.0,18.0,11.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,5.0,16.0,17.0,11.0,18.0,13.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,8.0,15.0,16.0,14.0,17.0,14.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,9.0,20.0,15.0,13.0,17.0,11.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,7.0,20.0,20.0,11.0,19.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,6.0,20.0,19.0,12.0,19.0,13.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,5.0,19.0,18.0,12.0,18.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,8.0,18.0,17.0,11.0,18.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),7.0,9.0,17.0,16.0,14.0,17.0,12.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,7.0,16.0,15.0,13.0,17.0,11.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,6.0,15.0,20.0,11.0,16.0,13.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,5.0,20.0,19.0,12.0,16.0,14.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,8.0,20.0,18.0,12.0,15.0,12.0,12.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),6.0,9.0,19.0,17.0,11.0,15.0,11.0,11.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),9.0,8.0,18.0,16.0,14.0,19.0,13.0,14.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),8.0,5.0,17.0,15.0,13.0,19.0,14.0,13.0
Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),5.0,9.0,16.0,17.0,12.0,18.0,12.0,12.0
